menu_item,category_item,class_item,month,year,month,year
Crispy Chicken Strips Extra Cheese,Chicken Strips,Chicken,1,2010,2,2010
Crispy Chicken Strips Spicy,Chicken Strips,Chicken,1,2010,2,2010
Crispy Chicken Strips Mild,Chicken Strips,Chicken,1,2010,2,2010
Crispy Chicken Strips BBQ,Chicken Strips,Chicken,1,2010,2,2010
4-piece Crispy Chicken Strips Small,Chicken Strips,Chicken,1,2010,2,2010
6-piece Crispy Chicken Strips Small,Chicken Strips,Chicken,1,2010,2,2010
4-piece Crispy Chicken Strips Medium,Chicken Strips,Chicken,1,2010,2,2010
6-piece Crispy Chicken Strips Medium,Chicken Strips,Chicken,1,2010,2,2010
4-piece Crispy Chicken Strips Large,Chicken Strips,Chicken,1,2010,2,2010
6-piece Crispy Chicken Strips Large,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Small,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Medium,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Large,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Extra Large,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips King Size,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Family Size,Chicken Strips,Chicken,1,2010,2,2010
4-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
6-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
8-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
10-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
12-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
15-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
20-piece Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Combo,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Value Meal,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Deluxe Meal,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Family Meal,Chicken Strips,Chicken,1,2010,2,2010
Grilled Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
Fried Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
Baked Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
Fresh Grilled Chicken Strips,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Extra Crispy,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips No Mayo,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Extra Cheese,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Spicy,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips Mild,Chicken Strips,Chicken,1,2010,2,2010
Grilled Chicken Strips BBQ,Chicken Strips,Chicken,1,2010,2,2010
4-piece Grilled Chicken Strips Small,Chicken Strips,Chicken,1,2010,2,2010
6-piece Grilled Chicken Strips Small,Chicken Strips,Chicken,1,2010,2,2010
4-piece Grilled Chicken Strips Medium,Chicken Strips,Chicken,1,2010,2,2010
6-piece Grilled Chicken Strips Medium,Chicken Strips,Chicken,1,2010,2,2010
4-piece Grilled Chicken Strips Large,Chicken Strips,Chicken,1,2010,2,2010
6-piece Grilled Chicken Strips Large,Chicken Strips,Chicken,1,2010,2,2010
Classic Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Small,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Medium,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Large,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Extra Large,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger King Size,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Family Size,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Combo,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Value Meal,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Deluxe Meal,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Family Meal,Whopper Burger,Beef,1,2010,2,2010
Grilled Classic Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Fried Classic Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Baked Classic Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Fresh Classic Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Extra Crispy,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger No Mayo,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Extra Cheese,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Spicy,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Mild,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger BBQ,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger on Sesame Bun,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger on Brioche,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger on Whole Wheat,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger on Sourdough,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Combo Small,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Value Meal Small,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Combo Medium,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Value Meal Medium,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Combo Large,Whopper Burger,Beef,1,2010,2,2010
Classic Whopper Burger Value Meal Large,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Small,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Medium,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Large,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Extra Large,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger King Size,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Family Size,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Combo,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Value Meal,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Deluxe Meal,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Family Meal,Whopper Burger,Beef,1,2010,2,2010
Grilled Double Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Fried Double Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Baked Double Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Fresh Double Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Extra Crispy,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger No Mayo,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Extra Cheese,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Spicy,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Mild,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger BBQ,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger on Sesame Bun,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger on Brioche,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger on Whole Wheat,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger on Sourdough,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Combo Small,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Value Meal Small,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Combo Medium,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Value Meal Medium,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Combo Large,Whopper Burger,Beef,1,2010,2,2010
Double Whopper Burger Value Meal Large,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Small,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Medium,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Large,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Extra Large,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger King Size,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Family Size,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Combo,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Value Meal,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Deluxe Meal,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Family Meal,Whopper Burger,Beef,1,2010,2,2010
Grilled Triple Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Fried Triple Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Baked Triple Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Fresh Triple Whopper Burger,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Extra Crispy,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger No Mayo,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Extra Cheese,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Spicy,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Mild,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger BBQ,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger on Sesame Bun,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger on Brioche,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger on Whole Wheat,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger on Sourdough,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Combo Small,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Value Meal Small,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Combo Medium,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Value Meal Medium,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Combo Large,Whopper Burger,Beef,1,2010,2,2010
Triple Whopper Burger Value Meal Large,Whopper Burger,Beef,1,2010,2,2010
Original Big King,Big King,Beef,1,2010,2,2010
Original Big King Small,Big King,Beef,1,2010,2,2010
Original Big King Medium,Big King,Beef,1,2010,2,2010
Original Big King Large,Big King,Beef,1,2010,2,2010
Original Big King Extra Large,Big King,Beef,1,2010,2,2010
Original Big King King Size,Big King,Beef,1,2010,2,2010
Original Big King Family Size,Big King,Beef,1,2010,2,2010
Original Big King Combo,Big King,Beef,1,2010,2,2010
Original Big King Value Meal,Big King,Beef,1,2010,2,2010
Original Big King Deluxe Meal,Big King,Beef,1,2010,2,2010
Original Big King Family Meal,Big King,Beef,1,2010,2,2010
Grilled Original Big King,Big King,Beef,1,2010,2,2010
Fried Original Big King,Big King,Beef,1,2010,2,2010
Baked Original Big King,Big King,Beef,1,2010,2,2010
Fresh Original Big King,Big King,Beef,1,2010,2,2010
Original Big King Extra Crispy,Big King,Beef,1,2010,2,2010
Original Big King No Mayo,Big King,Beef,1,2010,2,2010
Original Big King Extra Cheese,Big King,Beef,1,2010,2,2010
Original Big King Spicy,Big King,Beef,1,2010,2,2010
Original Big King Mild,Big King,Beef,1,2010,2,2010
Original Big King BBQ,Big King,Beef,1,2010,2,2010
Original Big King on Sesame Bun,Big King,Beef,1,2010,2,2010
Original Big King on Brioche,Big King,Beef,1,2010,2,2010
Original Big King on Whole Wheat,Big King,Beef,1,2010,2,2010
Original Big King on Sourdough,Big King,Beef,1,2010,2,2010
Original Big King Combo Small,Big King,Beef,1,2010,2,2010
Original Big King Value Meal Small,Big King,Beef,1,2010,2,2010
Original Big King Combo Medium,Big King,Beef,1,2010,2,2010
Original Big King Value Meal Medium,Big King,Beef,1,2010,2,2010
Original Big King Combo Large,Big King,Beef,1,2010,2,2010
Original Big King Value Meal Large,Big King,Beef,1,2010,2,2010
XXL Big King,Big King,Beef,1,2010,2,2010
XXL Big King Small,Big King,Beef,1,2010,2,2010
XXL Big King Medium,Big King,Beef,1,2010,2,2010
XXL Big King Large,Big King,Beef,1,2010,2,2010
XXL Big King Extra Large,Big King,Beef,1,2010,2,2010
XXL Big King King Size,Big King,Beef,1,2010,2,2010
XXL Big King Family Size,Big King,Beef,1,2010,2,2010
XXL Big King Combo,Big King,Beef,1,2010,2,2010
XXL Big King Value Meal,Big King,Beef,1,2010,2,2010
XXL Big King Deluxe Meal,Big King,Beef,1,2010,2,2010
XXL Big King Family Meal,Big King,Beef,1,2010,2,2010
Grilled XXL Big King,Big King,Beef,1,2010,2,2010
Fried XXL Big King,Big King,Beef,1,2010,2,2010
Baked XXL Big King,Big King,Beef,1,2010,2,2010
Fresh XXL Big King,Big King,Beef,1,2010,2,2010
XXL Big King Extra Crispy,Big King,Beef,1,2010,2,2010
XXL Big King No Mayo,Big King,Beef,1,2010,2,2010
XXL Big King Extra Cheese,Big King,Beef,1,2010,2,2010
XXL Big King Spicy,Big King,Beef,1,2010,2,2010
XXL Big King Mild,Big King,Beef,1,2010,2,2010
XXL Big King BBQ,Big King,Beef,1,2010,2,2010
XXL Big King on Sesame Bun,Big King,Beef,1,2010,2,2010
XXL Big King on Brioche,Big King,Beef,1,2010,2,2010
XXL Big King on Whole Wheat,Big King,Beef,1,2010,2,2010
XXL Big King on Sourdough,Big King,Beef,1,2010,2,2010
XXL Big King Combo Small,Big King,Beef,1,2010,2,2010
XXL Big King Value Meal Small,Big King,Beef,1,2010,2,2010
XXL Big King Combo Medium,Big King,Beef,1,2010,2,2010
XXL Big King Value Meal Medium,Big King,Beef,1,2010,2,2010
XXL Big King Combo Large,Big King,Beef,1,2010,2,2010
XXL Big King Value Meal Large,Big King,Beef,1,2010,2,2010
Angus Steakhouse,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Small,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Medium,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Large,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Extra Large,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse King Size,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Family Size,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Combo,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Value Meal,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Deluxe Meal,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Family Meal,Steakhouse,Beef,1,2010,2,2010
Grilled Angus Steakhouse,Steakhouse,Beef,1,2010,2,2010
Fried Angus Steakhouse,Steakhouse,Beef,1,2010,2,2010
Baked Angus Steakhouse,Steakhouse,Beef,1,2010,2,2010
Fresh Angus Steakhouse,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Extra Crispy,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse No Mayo,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Extra Cheese,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Spicy,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Mild,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse BBQ,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse on Sesame Bun,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse on Brioche,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse on Whole Wheat,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse on Sourdough,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Combo Small,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Value Meal Small,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Combo Medium,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Value Meal Medium,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Combo Large,Steakhouse,Beef,1,2010,2,2010
Angus Steakhouse Value Meal Large,Steakhouse,Beef,1,2010,2,2010
King Steakhouse,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Small,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Medium,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Large,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Extra Large,Steakhouse,Beef,1,2010,2,2010
King Steakhouse King Size,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Family Size,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Combo,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Value Meal,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Deluxe Meal,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Family Meal,Steakhouse,Beef,1,2010,2,2010
Grilled King Steakhouse,Steakhouse,Beef,1,2010,2,2010
Fried King Steakhouse,Steakhouse,Beef,1,2010,2,2010
Baked King Steakhouse,Steakhouse,Beef,1,2010,2,2010
Fresh King Steakhouse,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Extra Crispy,Steakhouse,Beef,1,2010,2,2010
King Steakhouse No Mayo,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Extra Cheese,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Spicy,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Mild,Steakhouse,Beef,1,2010,2,2010
King Steakhouse BBQ,Steakhouse,Beef,1,2010,2,2010
King Steakhouse on Sesame Bun,Steakhouse,Beef,1,2010,2,2010
King Steakhouse on Brioche,Steakhouse,Beef,1,2010,2,2010
King Steakhouse on Whole Wheat,Steakhouse,Beef,1,2010,2,2010
King Steakhouse on Sourdough,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Combo Small,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Value Meal Small,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Combo Medium,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Value Meal Medium,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Combo Large,Steakhouse,Beef,1,2010,2,2010
King Steakhouse Value Meal Large,Steakhouse,Beef,1,2010,2,2010
Classic Dave's Single,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Small,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Medium,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Large,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Extra Large,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single King Size,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Family Size,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Combo,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Value Meal,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Deluxe Meal,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Family Meal,Dave's Single,Beef,1,2010,2,2010
Grilled Classic Dave's Single,Dave's Single,Beef,1,2010,2,2010
Fried Classic Dave's Single,Dave's Single,Beef,1,2010,2,2010
Baked Classic Dave's Single,Dave's Single,Beef,1,2010,2,2010
Fresh Classic Dave's Single,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Extra Crispy,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single No Mayo,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Extra Cheese,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Spicy,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Mild,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single BBQ,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single on Sesame Bun,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single on Brioche,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single on Whole Wheat,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single on Sourdough,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Combo Small,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Value Meal Small,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Combo Medium,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Value Meal Medium,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Combo Large,Dave's Single,Beef,1,2010,2,2010
Classic Dave's Single Value Meal Large,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Small,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Medium,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Large,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Extra Large,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single King Size,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Family Size,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Combo,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Value Meal,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Deluxe Meal,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Family Meal,Dave's Single,Beef,1,2010,2,2010
Grilled Deluxe Dave's Single,Dave's Single,Beef,1,2010,2,2010
Fried Deluxe Dave's Single,Dave's Single,Beef,1,2010,2,2010
Baked Deluxe Dave's Single,Dave's Single,Beef,1,2010,2,2010
Fresh Deluxe Dave's Single,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Extra Crispy,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single No Mayo,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Extra Cheese,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Spicy,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Mild,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single BBQ,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single on Sesame Bun,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single on Brioche,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single on Whole Wheat,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single on Sourdough,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Combo Small,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Value Meal Small,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Combo Medium,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Value Meal Medium,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Combo Large,Dave's Single,Beef,1,2010,2,2010
Deluxe Dave's Single Value Meal Large,Dave's Single,Beef,1,2010,2,2010
Single Baconator,Baconator,Beef,1,2010,2,2010
Single Baconator Small,Baconator,Beef,1,2010,2,2010
Single Baconator Medium,Baconator,Beef,1,2010,2,2010
Single Baconator Large,Baconator,Beef,1,2010,2,2010
Single Baconator Extra Large,Baconator,Beef,1,2010,2,2010
Single Baconator King Size,Baconator,Beef,1,2010,2,2010
Single Baconator Family Size,Baconator,Beef,1,2010,2,2010
Single Baconator Combo,Baconator,Beef,1,2010,2,2010
Single Baconator Value Meal,Baconator,Beef,1,2010,2,2010
Single Baconator Deluxe Meal,Baconator,Beef,1,2010,2,2010
Single Baconator Family Meal,Baconator,Beef,1,2010,2,2010
Grilled Single Baconator,Baconator,Beef,1,2010,2,2010
Fried Single Baconator,Baconator,Beef,1,2010,2,2010
Baked Single Baconator,Baconator,Beef,1,2010,2,2010
Fresh Single Baconator,Baconator,Beef,1,2010,2,2010
Single Baconator Extra Crispy,Baconator,Beef,1,2010,2,2010
Single Baconator No Mayo,Baconator,Beef,1,2010,2,2010
Single Baconator Extra Cheese,Baconator,Beef,1,2010,2,2010
Single Baconator Spicy,Baconator,Beef,1,2010,2,2010
Single Baconator Mild,Baconator,Beef,1,2010,2,2010
Single Baconator BBQ,Baconator,Beef,1,2010,2,2010
Single Baconator on Sesame Bun,Baconator,Beef,1,2010,2,2010
Single Baconator on Brioche,Baconator,Beef,1,2010,2,2010
Single Baconator on Whole Wheat,Baconator,Beef,1,2010,2,2010
Single Baconator on Sourdough,Baconator,Beef,1,2010,2,2010
Single Baconator Combo Small,Baconator,Beef,1,2010,2,2010
Single Baconator Value Meal Small,Baconator,Beef,1,2010,2,2010
Single Baconator Combo Medium,Baconator,Beef,1,2010,2,2010
Single Baconator Value Meal Medium,Baconator,Beef,1,2010,2,2010
Single Baconator Combo Large,Baconator,Beef,1,2010,2,2010
Single Baconator Value Meal Large,Baconator,Beef,1,2010,2,2010
Double Baconator,Baconator,Beef,1,2010,2,2010
Double Baconator Small,Baconator,Beef,1,2010,2,2010
Double Baconator Medium,Baconator,Beef,1,2010,2,2010
Double Baconator Large,Baconator,Beef,1,2010,2,2010
Double Baconator Extra Large,Baconator,Beef,1,2010,2,2010
