menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
10-piece Crispy Chicken Strips,Chicken Strips,Chicken,,,,,1CCS,CS,C
12-piece Crispy Chicken Strips,Chicken Strips,Chicken,,,,,1CCS,CS,C
15-piece Crispy Chicken Strips,Chicken Strips,Chicken,,,,,1CCS,CS,C
20-piece Crispy Chicken Strips,Chicken Strips,Chicken,,,,,2CCS,CS,C
Crispy Chicken Strips Combo,Chicken Strips,Chicken,,,,,CCSC,CS,C
Crispy Chicken Strips Value Meal,Chicken Strips,Chicken,,,,,CCSVM,CS,C
Crispy Chicken Strips Deluxe Meal,Chicken Strips,Chicken,,,,,CCSDM,CS,C
Crispy Chicken Strips Family Meal,Chicken Strips,Chicken,,,,,CCSFM,CS,C
Grilled Crispy Chicken Strips,Chicken Strips,Chicken,,,,,GCCS,CS,C
Fried Crispy Chicken Strips,Chicken Strips,Chicken,,,,,FCCS,CS,C
Baked Crispy Chicken Strips,Chicken Strips,Chicken,,,,,BCCS,CS,C
Fresh Crispy Chicken Strips,Chicken Strips,Chicken,,,,,FCCS,CS,C
Crispy Chicken Strips Extra Crispy,Chicken Strips,Chicken,,,,,CCSEC,CS,C
Crispy Chicken Strips No Mayo,Chicken Strips,Chicken,,,,,CCSNM,CS,C
Crispy Chicken Strips Extra Cheese,Chicken Strips,Chicken,,,,,CCSEC,CS,C
Crispy Chicken Strips Spicy,Chicken Strips,Chicken,,,,,CCSS,CS,C
Crispy Chicken Strips Mild,Chicken Strips,Chicken,,,,,CCSM,CS,C
Crispy Chicken Strips BBQ,Chicken Strips,Chicken,,,,,CCSB,CS,C
4-piece Crispy Chicken Strips Small,Chicken Strips,Chicken,,,,,4CCSS,CS,C
6-piece Crispy Chicken Strips Small,Chicken Strips,Chicken,,,,,6CCSS,CS,C
4-piece Crispy Chicken Strips Medium,Chicken Strips,Chicken,,,,,4CCSM,CS,C
6-piece Crispy Chicken Strips Medium,Chicken Strips,Chicken,,,,,6CCSM,CS,C
4-piece Crispy Chicken Strips Large,Chicken Strips,Chicken,,,,,4CCSL,CS,C
6-piece Crispy Chicken Strips Large,Chicken Strips,Chicken,,,,,6CCSL,CS,C
Grilled Chicken Strips,Chicken Strips,Chicken,,,,,GCS,CS,C
Grilled Chicken Strips Small,Chicken Strips,Chicken,,,,,GCSS,CS,C
Grilled Chicken Strips Medium,Chicken Strips,Chicken,,,,,GCSM,CS,C
Grilled Chicken Strips Large,Chicken Strips,Chicken,,,,,GCSL,CS,C
Grilled Chicken Strips Extra Large,Chicken Strips,Chicken,,,,,GCSEL,CS,C
Grilled Chicken Strips King Size,Chicken Strips,Chicken,,,,,GCSKS,CS,C
Grilled Chicken Strips Family Size,Chicken Strips,Chicken,,,,,GCSFS,CS,C
4-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,4GCS,CS,C
6-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,6GCS,CS,C
8-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,8GCS,CS,C
10-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,1GCS,CS,C
12-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,1GCS,CS,C
15-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,1GCS,CS,C
20-piece Grilled Chicken Strips,Chicken Strips,Chicken,,,,,2GCS,CS,C
Grilled Chicken Strips Combo,Chicken Strips,Chicken,,,,,GCSC,CS,C
Grilled Chicken Strips Value Meal,Chicken Strips,Chicken,,,,,GCSVM,CS,C
Grilled Chicken Strips Deluxe Meal,Chicken Strips,Chicken,,,,,GCSDM,CS,C
Grilled Chicken Strips Family Meal,Chicken Strips,Chicken,,,,,GCSFM,CS,C
Grilled Grilled Chicken Strips,Chicken Strips,Chicken,,,,,GGCS,CS,C
Fried Grilled Chicken Strips,Chicken Strips,Chicken,,,,,FGCS,CS,C
Baked Grilled Chicken Strips,Chicken Strips,Chicken,,,,,BGCS,CS,C
Fresh Grilled Chicken Strips,Chicken Strips,Chicken,,,,,FGCS,CS,C
Grilled Chicken Strips Extra Crispy,Chicken Strips,Chicken,,,,,GCSEC,CS,C
Grilled Chicken Strips No Mayo,Chicken Strips,Chicken,,,,,GCSNM,CS,C
Grilled Chicken Strips Extra Cheese,Chicken Strips,Chicken,,,,,GCSEC,CS,C
Grilled Chicken Strips Spicy,Chicken Strips,Chicken,,,,,GCSS,CS,C
Grilled Chicken Strips Mild,Chicken Strips,Chicken,,,,,GCSM,CS,C
Grilled Chicken Strips BBQ,Chicken Strips,Chicken,,,,,GCSB,CS,C
4-piece Grilled Chicken Strips Small,Chicken Strips,Chicken,,,,,4GCSS,CS,C
6-piece Grilled Chicken Strips Small,Chicken Strips,Chicken,,,,,6GCSS,CS,C
4-piece Grilled Chicken Strips Medium,Chicken Strips,Chicken,,,,,4GCSM,CS,C
6-piece Grilled Chicken Strips Medium,Chicken Strips,Chicken,,,,,6GCSM,CS,C
4-piece Grilled Chicken Strips Large,Chicken Strips,Chicken,,,,,4GCSL,CS,C
6-piece Grilled Chicken Strips Large,Chicken Strips,Chicken,,,,,6GCSL,CS,C
Classic Whopper Burger,Whopper Burger,Beef,,,,,CWB,WB,B
Classic Whopper Burger Small,Whopper Burger,Beef,,,,,CWBS,WB,B
Classic Whopper Burger Medium,Whopper Burger,Beef,,,,,CWBM,WB,B
Classic Whopper Burger Large,Whopper Burger,Beef,,,,,CWBL,WB,B
Classic Whopper Burger Extra Large,Whopper Burger,Beef,,,,,CWBEL,WB,B
Classic Whopper Burger King Size,Whopper Burger,Beef,,,,,CWBKS,WB,B
Classic Whopper Burger Family Size,Whopper Burger,Beef,,,,,CWBFS,WB,B
Classic Whopper Burger Combo,Whopper Burger,Beef,,,,,CWBC,WB,B
Classic Whopper Burger Value Meal,Whopper Burger,Beef,,,,,CWBVM,WB,B
Classic Whopper Burger Deluxe Meal,Whopper Burger,Beef,,,,,CWBDM,WB,B
Classic Whopper Burger Family Meal,Whopper Burger,Beef,,,,,CWBFM,WB,B
Grilled Classic Whopper Burger,Whopper Burger,Beef,,,,,GCWB,WB,B
Fried Classic Whopper Burger,Whopper Burger,Beef,,,,,FCWB,WB,B
Baked Classic Whopper Burger,Whopper Burger,Beef,,,,,BCWB,WB,B
Fresh Classic Whopper Burger,Whopper Burger,Beef,,,,,FCWB,WB,B
Classic Whopper Burger Extra Crispy,Whopper Burger,Beef,,,,,CWBEC,WB,B
Classic Whopper Burger No Mayo,Whopper Burger,Beef,,,,,CWBNM,WB,B
Classic Whopper Burger Extra Cheese,Whopper Burger,Beef,,,,,CWBEC,WB,B
Classic Whopper Burger Spicy,Whopper Burger,Beef,,,,,CWBS,WB,B
Classic Whopper Burger Mild,Whopper Burger,Beef,,,,,CWBM,WB,B
Classic Whopper Burger BBQ,Whopper Burger,Beef,,,,,CWBB,WB,B
Classic Whopper Burger on Sesame Bun,Whopper Burger,Beef,,,,,CWBoSB,WB,B
Classic Whopper Burger on Brioche,Whopper Burger,Beef,,,,,CWBoB,WB,B
Classic Whopper Burger on Whole Wheat,Whopper Burger,Beef,,,,,CWBoWW,WB,B
Classic Whopper Burger on Sourdough,Whopper Burger,Beef,,,,,CWBoS,WB,B
Classic Whopper Burger Combo Small,Whopper Burger,Beef,,,,,CWBCS,WB,B
Classic Whopper Burger Value Meal Small,Whopper Burger,Beef,,,,,CWBVMS,WB,B
Classic Whopper Burger Combo Medium,Whopper Burger,Beef,,,,,CWBCM,WB,B
Classic Whopper Burger Value Meal Medium,Whopper Burger,Beef,,,,,CWBVMM,WB,B
Classic Whopper Burger Combo Large,Whopper Burger,Beef,,,,,CWBCL,WB,B
Classic Whopper Burger Value Meal Large,Whopper Burger,Beef,,,,,CWBVML,WB,B
Double Whopper Burger,Whopper Burger,Beef,,,,,DWB,WB,B
Double Whopper Burger Small,Whopper Burger,Beef,,,,,DWBS,WB,B
Double Whopper Burger Medium,Whopper Burger,Beef,,,,,DWBM,WB,B
Double Whopper Burger Large,Whopper Burger,Beef,,,,,DWBL,WB,B
Double Whopper Burger Extra Large,Whopper Burger,Beef,,,,,DWBEL,WB,B
Double Whopper Burger King Size,Whopper Burger,Beef,,,,,DWBKS,WB,B
Double Whopper Burger Family Size,Whopper Burger,Beef,,,,,DWBFS,WB,B
Double Whopper Burger Combo,Whopper Burger,Beef,,,,,DWBC,WB,B
Double Whopper Burger Value Meal,Whopper Burger,Beef,,,,,DWBVM,WB,B
Double Whopper Burger Deluxe Meal,Whopper Burger,Beef,,,,,DWBDM,WB,B
Double Whopper Burger Family Meal,Whopper Burger,Beef,,,,,DWBFM,WB,B
Grilled Double Whopper Burger,Whopper Burger,Beef,,,,,GDWB,WB,B
Fried Double Whopper Burger,Whopper Burger,Beef,,,,,FDWB,WB,B
Baked Double Whopper Burger,Whopper Burger,Beef,,,,,BDWB,WB,B
Fresh Double Whopper Burger,Whopper Burger,Beef,,,,,FDWB,WB,B
Double Whopper Burger Extra Crispy,Whopper Burger,Beef,,,,,DWBEC,WB,B
Double Whopper Burger No Mayo,Whopper Burger,Beef,,,,,DWBNM,WB,B
Double Whopper Burger Extra Cheese,Whopper Burger,Beef,,,,,DWBEC,WB,B
Double Whopper Burger Spicy,Whopper Burger,Beef,,,,,DWBS,WB,B
Double Whopper Burger Mild,Whopper Burger,Beef,,,,,DWBM,WB,B
Double Whopper Burger BBQ,Whopper Burger,Beef,,,,,DWBB,WB,B
Double Whopper Burger on Sesame Bun,Whopper Burger,Beef,,,,,DWBoSB,WB,B
Double Whopper Burger on Brioche,Whopper Burger,Beef,,,,,DWBoB,WB,B
Double Whopper Burger on Whole Wheat,Whopper Burger,Beef,,,,,DWBoWW,WB,B
Double Whopper Burger on Sourdough,Whopper Burger,Beef,,,,,DWBoS,WB,B
Double Whopper Burger Combo Small,Whopper Burger,Beef,,,,,DWBCS,WB,B
Double Whopper Burger Value Meal Small,Whopper Burger,Beef,,,,,DWBVMS,WB,B
Double Whopper Burger Combo Medium,Whopper Burger,Beef,,,,,DWBCM,WB,B
Double Whopper Burger Value Meal Medium,Whopper Burger,Beef,,,,,DWBVMM,WB,B
Double Whopper Burger Combo Large,Whopper Burger,Beef,,,,,DWBCL,WB,B
Double Whopper Burger Value Meal Large,Whopper Burger,Beef,,,,,DWBVML,WB,B
Triple Whopper Burger,Whopper Burger,Beef,,,,,TWB,WB,B
Triple Whopper Burger Small,Whopper Burger,Beef,,,,,TWBS,WB,B
Triple Whopper Burger Medium,Whopper Burger,Beef,,,,,TWBM,WB,B
Triple Whopper Burger Large,Whopper Burger,Beef,,,,,TWBL,WB,B
Triple Whopper Burger Extra Large,Whopper Burger,Beef,,,,,TWBEL,WB,B
Triple Whopper Burger King Size,Whopper Burger,Beef,,,,,TWBKS,WB,B
Triple Whopper Burger Family Size,Whopper Burger,Beef,,,,,TWBFS,WB,B
Triple Whopper Burger Combo,Whopper Burger,Beef,,,,,TWBC,WB,B
Triple Whopper Burger Value Meal,Whopper Burger,Beef,,,,,TWBVM,WB,B
Triple Whopper Burger Deluxe Meal,Whopper Burger,Beef,,,,,TWBDM,WB,B
Triple Whopper Burger Family Meal,Whopper Burger,Beef,,,,,TWBFM,WB,B
Grilled Triple Whopper Burger,Whopper Burger,Beef,,,,,GTWB,WB,B
Fried Triple Whopper Burger,Whopper Burger,Beef,,,,,FTWB,WB,B
Baked Triple Whopper Burger,Whopper Burger,Beef,,,,,BTWB,WB,B
Fresh Triple Whopper Burger,Whopper Burger,Beef,,,,,FTWB,WB,B
Triple Whopper Burger Extra Crispy,Whopper Burger,Beef,,,,,TWBEC,WB,B
Triple Whopper Burger No Mayo,Whopper Burger,Beef,,,,,TWBNM,WB,B
Triple Whopper Burger Extra Cheese,Whopper Burger,Beef,,,,,TWBEC,WB,B
Triple Whopper Burger Spicy,Whopper Burger,Beef,,,,,TWBS,WB,B
Triple Whopper Burger Mild,Whopper Burger,Beef,,,,,TWBM,WB,B
Triple Whopper Burger BBQ,Whopper Burger,Beef,,,,,TWBB,WB,B
Triple Whopper Burger on Sesame Bun,Whopper Burger,Beef,,,,,TWBoSB,WB,B
Triple Whopper Burger on Brioche,Whopper Burger,Beef,,,,,TWBoB,WB,B
Triple Whopper Burger on Whole Wheat,Whopper Burger,Beef,,,,,TWBoWW,WB,B
Triple Whopper Burger on Sourdough,Whopper Burger,Beef,,,,,TWBoS,WB,B
Triple Whopper Burger Combo Small,Whopper Burger,Beef,,,,,TWBCS,WB,B
Triple Whopper Burger Value Meal Small,Whopper Burger,Beef,,,,,TWBVMS,WB,B
Triple Whopper Burger Combo Medium,Whopper Burger,Beef,,,,,TWBCM,WB,B
Triple Whopper Burger Value Meal Medium,Whopper Burger,Beef,,,,,TWBVMM,WB,B
Triple Whopper Burger Combo Large,Whopper Burger,Beef,,,,,TWBCL,WB,B
Triple Whopper Burger Value Meal Large,Whopper Burger,Beef,,,,,TWBVML,WB,B
Original Big King,Big King,Beef,,,,,OBK,BK,B
Original Big King Small,Big King,Beef,,,,,OBKS,BK,B
Original Big King Medium,Big King,Beef,,,,,OBKM,BK,B
Original Big King Large,Big King,Beef,,,,,OBKL,BK,B
Original Big King Extra Large,Big King,Beef,,,,,OBKEL,BK,B
Original Big King King Size,Big King,Beef,,,,,OBKKS,BK,B
Original Big King Family Size,Big King,Beef,,,,,OBKFS,BK,B
Original Big King Combo,Big King,Beef,,,,,OBKC,BK,B
Original Big King Value Meal,Big King,Beef,,,,,OBKVM,BK,B
Original Big King Deluxe Meal,Big King,Beef,,,,,OBKDM,BK,B
Original Big King Family Meal,Big King,Beef,,,,,OBKFM,BK,B
Grilled Original Big King,Big King,Beef,,,,,GOBK,BK,B
Fried Original Big King,Big King,Beef,,,,,FOBK,BK,B
Baked Original Big King,Big King,Beef,,,,,BOBK,BK,B
Fresh Original Big King,Big King,Beef,,,,,FOBK,BK,B
Original Big King Extra Crispy,Big King,Beef,,,,,OBKEC,BK,B
Original Big King No Mayo,Big King,Beef,,,,,OBKNM,BK,B
Original Big King Extra Cheese,Big King,Beef,,,,,OBKEC,BK,B
Original Big King Spicy,Big King,Beef,,,,,OBKS,BK,B
Original Big King Mild,Big King,Beef,,,,,OBKM,BK,B
Original Big King BBQ,Big King,Beef,,,,,OBKB,BK,B
Original Big King on Sesame Bun,Big King,Beef,,,,,OBKoSB,BK,B
Original Big King on Brioche,Big King,Beef,,,,,OBKoB,BK,B
Original Big King on Whole Wheat,Big King,Beef,,,,,OBKoWW,BK,B
Original Big King on Sourdough,Big King,Beef,,,,,OBKoS,BK,B
Original Big King Combo Small,Big King,Beef,,,,,OBKCS,BK,B
Original Big King Value Meal Small,Big King,Beef,,,,,OBKVMS,BK,B
Original Big King Combo Medium,Big King,Beef,,,,,OBKCM,BK,B
Original Big King Value Meal Medium,Big King,Beef,,,,,OBKVMM,BK,B
Original Big King Combo Large,Big King,Beef,,,,,OBKCL,BK,B
Original Big King Value Meal Large,Big King,Beef,,,,,OBKVML,BK,B
XXL Big King,Big King,Beef,,,,,XBK,BK,B
XXL Big King Small,Big King,Beef,,,,,XBKS,BK,B
XXL Big King Medium,Big King,Beef,,,,,XBKM,BK,B
XXL Big King Large,Big King,Beef,,,,,XBKL,BK,B
XXL Big King Extra Large,Big King,Beef,,,,,XBKEL,BK,B
XXL Big King King Size,Big King,Beef,,,,,XBKKS,BK,B
XXL Big King Family Size,Big King,Beef,,,,,XBKFS,BK,B
XXL Big King Combo,Big King,Beef,,,,,XBKC,BK,B
XXL Big King Value Meal,Big King,Beef,,,,,XBKVM,BK,B
XXL Big King Deluxe Meal,Big King,Beef,,,,,XBKDM,BK,B
XXL Big King Family Meal,Big King,Beef,,,,,XBKFM,BK,B
Grilled XXL Big King,Big King,Beef,,,,,GXBK,BK,B
Fried XXL Big King,Big King,Beef,,,,,FXBK,BK,B
Baked XXL Big King,Big King,Beef,,,,,BXBK,BK,B
Fresh XXL Big King,Big King,Beef,,,,,FXBK,BK,B
XXL Big King Extra Crispy,Big King,Beef,,,,,XBKEC,BK,B
XXL Big King No Mayo,Big King,Beef,,,,,XBKNM,BK,B
XXL Big King Extra Cheese,Big King,Beef,,,,,XBKEC,BK,B
XXL Big King Spicy,Big King,Beef,,,,,XBKS,BK,B
XXL Big King Mild,Big King,Beef,,,,,XBKM,BK,B
XXL Big King BBQ,Big King,Beef,,,,,XBKB,BK,B
XXL Big King on Sesame Bun,Big King,Beef,,,,,XBKoSB,BK,B
XXL Big King on Brioche,Big King,Beef,,,,,XBKoB,BK,B
XXL Big King on Whole Wheat,Big King,Beef,,,,,XBKoWW,BK,B
XXL Big King on Sourdough,Big King,Beef,,,,,XBKoS,BK,B
XXL Big King Combo Small,Big King,Beef,,,,,XBKCS,BK,B
XXL Big King Value Meal Small,Big King,Beef,,,,,XBKVMS,BK,B
XXL Big King Combo Medium,Big King,Beef,,,,,XBKCM,BK,B
XXL Big King Value Meal Medium,Big King,Beef,,,,,XBKVMM,BK,B
XXL Big King Combo Large,Big King,Beef,,,,,XBKCL,BK,B
XXL Big King Value Meal Large,Big King,Beef,,,,,XBKVML,BK,B
Angus Steakhouse,Steakhouse,Beef,,,,,AS,S,B
Angus Steakhouse Small,Steakhouse,Beef,,,,,ASS,S,B
Angus Steakhouse Medium,Steakhouse,Beef,,,,,ASM,S,B
Angus Steakhouse Large,Steakhouse,Beef,,,,,ASL,S,B
Angus Steakhouse Extra Large,Steakhouse,Beef,,,,,ASEL,S,B
Angus Steakhouse King Size,Steakhouse,Beef,,,,,ASKS,S,B
Angus Steakhouse Family Size,Steakhouse,Beef,,,,,ASFS,S,B
Angus Steakhouse Combo,Steakhouse,Beef,,,,,ASC,S,B
Angus Steakhouse Value Meal,Steakhouse,Beef,,,,,ASVM,S,B
Angus Steakhouse Deluxe Meal,Steakhouse,Beef,,,,,ASDM,S,B
Angus Steakhouse Family Meal,Steakhouse,Beef,,,,,ASFM,S,B
Grilled Angus Steakhouse,Steakhouse,Beef,,,,,GAS,S,B
Fried Angus Steakhouse,Steakhouse,Beef,,,,,FAS,S,B
Baked Angus Steakhouse,Steakhouse,Beef,,,,,BAS,S,B
Fresh Angus Steakhouse,Steakhouse,Beef,,,,,FAS,S,B
Angus Steakhouse Extra Crispy,Steakhouse,Beef,,,,,ASEC,S,B
Angus Steakhouse No Mayo,Steakhouse,Beef,,,,,ASNM,S,B
Angus Steakhouse Extra Cheese,Steakhouse,Beef,,,,,ASEC,S,B
Angus Steakhouse Spicy,Steakhouse,Beef,,,,,ASS,S,B
Angus Steakhouse Mild,Steakhouse,Beef,,,,,ASM,S,B
Angus Steakhouse BBQ,Steakhouse,Beef,,,,,ASB,S,B
Angus Steakhouse on Sesame Bun,Steakhouse,Beef,,,,,ASoSB,S,B
Angus Steakhouse on Brioche,Steakhouse,Beef,,,,,ASoB,S,B
Angus Steakhouse on Whole Wheat,Steakhouse,Beef,,,,,ASoWW,S,B
Angus Steakhouse on Sourdough,Steakhouse,Beef,,,,,ASoS,S,B
Angus Steakhouse Combo Small,Steakhouse,Beef,,,,,ASCS,S,B
Angus Steakhouse Value Meal Small,Steakhouse,Beef,,,,,ASVMS,S,B
Angus Steakhouse Combo Medium,Steakhouse,Beef,,,,,ASCM,S,B
Angus Steakhouse Value Meal Medium,Steakhouse,Beef,,,,,ASVMM,S,B
Angus Steakhouse Combo Large,Steakhouse,Beef,,,,,ASCL,S,B
Angus Steakhouse Value Meal Large,Steakhouse,Beef,,,,,ASVML,S,B
King Steakhouse,Steakhouse,Beef,,,,,KS,S,B
King Steakhouse Small,Steakhouse,Beef,,,,,KSS,S,B
King Steakhouse Medium,Steakhouse,Beef,,,,,KSM,S,B
King Steakhouse Large,Steakhouse,Beef,,,,,KSL,S,B
King Steakhouse Extra Large,Steakhouse,Beef,,,,,KSEL,S,B
King Steakhouse King Size,Steakhouse,Beef,,,,,KSKS,S,B
King Steakhouse Family Size,Steakhouse,Beef,,,,,KSFS,S,B
King Steakhouse Combo,Steakhouse,Beef,,,,,KSC,S,B
King Steakhouse Value Meal,Steakhouse,Beef,,,,,KSVM,S,B
King Steakhouse Deluxe Meal,Steakhouse,Beef,,,,,KSDM,S,B
King Steakhouse Family Meal,Steakhouse,Beef,,,,,KSFM,S,B
Grilled King Steakhouse,Steakhouse,Beef,,,,,GKS,S,B
Fried King Steakhouse,Steakhouse,Beef,,,,,FKS,S,B
Baked King Steakhouse,Steakhouse,Beef,,,,,BKS,S,B
Fresh King Steakhouse,Steakhouse,Beef,,,,,FKS,S,B
King Steakhouse Extra Crispy,Steakhouse,Beef,,,,,KSEC,S,B
King Steakhouse No Mayo,Steakhouse,Beef,,,,,KSNM,S,B
King Steakhouse Extra Cheese,Steakhouse,Beef,,,,,KSEC,S,B
King Steakhouse Spicy,Steakhouse,Beef,,,,,KSS,S,B
King Steakhouse Mild,Steakhouse,Beef,,,,,KSM,S,B
King Steakhouse BBQ,Steakhouse,Beef,,,,,KSB,S,B
King Steakhouse on Sesame Bun,Steakhouse,Beef,,,,,KSoSB,S,B
King Steakhouse on Brioche,Steakhouse,Beef,,,,,KSoB,S,B
King Steakhouse on Whole Wheat,Steakhouse,Beef,,,,,KSoWW,S,B
King Steakhouse on Sourdough,Steakhouse,Beef,,,,,KSoS,S,B
King Steakhouse Combo Small,Steakhouse,Beef,,,,,KSCS,S,B
King Steakhouse Value Meal Small,Steakhouse,Beef,,,,,KSVMS,S,B
King Steakhouse Combo Medium,Steakhouse,Beef,,,,,KSCM,S,B
King Steakhouse Value Meal Medium,Steakhouse,Beef,,,,,KSVMM,S,B
King Steakhouse Combo Large,Steakhouse,Beef,,,,,KSCL,S,B
King Steakhouse Value Meal Large,Steakhouse,Beef,,,,,KSVML,S,B
Classic Dave's Single,Dave's Single,Beef,,,,,CDS,DS,B
Classic Dave's Single Small,Dave's Single,Beef,,,,,CDSS,DS,B
Classic Dave's Single Medium,Dave's Single,Beef,,,,,CDSM,DS,B
Classic Dave's Single Large,Dave's Single,Beef,,,,,CDSL,DS,B
Classic Dave's Single Extra Large,Dave's Single,Beef,,,,,CDSEL,DS,B
Classic Dave's Single King Size,Dave's Single,Beef,,,,,CDSKS,DS,B
Classic Dave's Single Family Size,Dave's Single,Beef,,,,,CDSFS,DS,B
Classic Dave's Single Combo,Dave's Single,Beef,,,,,CDSC,DS,B
Classic Dave's Single Value Meal,Dave's Single,Beef,,,,,CDSVM,DS,B
Classic Dave's Single Deluxe Meal,Dave's Single,Beef,,,,,CDSDM,DS,B
Classic Dave's Single Family Meal,Dave's Single,Beef,,,,,CDSFM,DS,B
Grilled Classic Dave's Single,Dave's Single,Beef,,,,,GCDS,DS,B
Fried Classic Dave's Single,Dave's Single,Beef,,,,,FCDS,DS,B
Baked Classic Dave's Single,Dave's Single,Beef,,,,,BCDS,DS,B
Fresh Classic Dave's Single,Dave's Single,Beef,,,,,FCDS,DS,B
Classic Dave's Single Extra Crispy,Dave's Single,Beef,,,,,CDSEC,DS,B
Classic Dave's Single No Mayo,Dave's Single,Beef,,,,,CDSNM,DS,B
Classic Dave's Single Extra Cheese,Dave's Single,Beef,,,,,CDSEC,DS,B
Classic Dave's Single Spicy,Dave's Single,Beef,,,,,CDSS,DS,B
Classic Dave's Single Mild,Dave's Single,Beef,,,,,CDSM,DS,B
Classic Dave's Single BBQ,Dave's Single,Beef,,,,,CDSB,DS,B
Classic Dave's Single on Sesame Bun,Dave's Single,Beef,,,,,CDSoSB,DS,B
Classic Dave's Single on Brioche,Dave's Single,Beef,,,,,CDSoB,DS,B
Classic Dave's Single on Whole Wheat,Dave's Single,Beef,,,,,CDSoWW,DS,B
Classic Dave's Single on Sourdough,Dave's Single,Beef,,,,,CDSoS,DS,B
Classic Dave's Single Combo Small,Dave's Single,Beef,,,,,CDSCS,DS,B
Classic Dave's Single Value Meal Small,Dave's Single,Beef,,,,,CDSVMS,DS,B
Classic Dave's Single Combo Medium,Dave's Single,Beef,,,,,CDSCM,DS,B
Classic Dave's Single Value Meal Medium,Dave's Single,Beef,,,,,CDSVMM,DS,B
Classic Dave's Single Combo Large,Dave's Single,Beef,,,,,CDSCL,DS,B
Classic Dave's Single Value Meal Large,Dave's Single,Beef,,,,,CDSVML,DS,B
Deluxe Dave's Single,Dave's Single,Beef,,,,,DDS,DS,B
Deluxe Dave's Single Small,Dave's Single,Beef,,,,,DDSS,DS,B
Deluxe Dave's Single Medium,Dave's Single,Beef,,,,,DDSM,DS,B
Deluxe Dave's Single Large,Dave's Single,Beef,,,,,DDSL,DS,B
Deluxe Dave's Single Extra Large,Dave's Single,Beef,,,,,DDSEL,DS,B
Deluxe Dave's Single King Size,Dave's Single,Beef,,,,,DDSKS,DS,B
Deluxe Dave's Single Family Size,Dave's Single,Beef,,,,,DDSFS,DS,B
Deluxe Dave's Single Combo,Dave's Single,Beef,,,,,DDSC,DS,B
Deluxe Dave's Single Value Meal,Dave's Single,Beef,,,,,DDSVM,DS,B
Deluxe Dave's Single Deluxe Meal,Dave's Single,Beef,,,,,DDSDM,DS,B
Deluxe Dave's Single Family Meal,Dave's Single,Beef,,,,,DDSFM,DS,B
Grilled Deluxe Dave's Single,Dave's Single,Beef,,,,,GDDS,DS,B
Fried Deluxe Dave's Single,Dave's Single,Beef,,,,,FDDS,DS,B
Baked Deluxe Dave's Single,Dave's Single,Beef,,,,,BDDS,DS,B
Fresh Deluxe Dave's Single,Dave's Single,Beef,,,,,FDDS,DS,B
Deluxe Dave's Single Extra Crispy,Dave's Single,Beef,,,,,DDSEC,DS,B
Deluxe Dave's Single No Mayo,Dave's Single,Beef,,,,,DDSNM,DS,B
Deluxe Dave's Single Extra Cheese,Dave's Single,Beef,,,,,DDSEC,DS,B
Deluxe Dave's Single Spicy,Dave's Single,Beef,,,,,DDSS,DS,B
Deluxe Dave's Single Mild,Dave's Single,Beef,,,,,DDSM,DS,B
Deluxe Dave's Single BBQ,Dave's Single,Beef,,,,,DDSB,DS,B
Deluxe Dave's Single on Sesame Bun,Dave's Single,Beef,,,,,DDSoSB,DS,B
Deluxe Dave's Single on Brioche,Dave's Single,Beef,,,,,DDSoB,DS,B
Deluxe Dave's Single on Whole Wheat,Dave's Single,Beef,,,,,DDSoWW,DS,B
Deluxe Dave's Single on Sourdough,Dave's Single,Beef,,,,,DDSoS,DS,B
Deluxe Dave's Single Combo Small,Dave's Single,Beef,,,,,DDSCS,DS,B
Deluxe Dave's Single Value Meal Small,Dave's Single,Beef,,,,,DDSVMS,DS,B
Deluxe Dave's Single Combo Medium,Dave's Single,Beef,,,,,DDSCM,DS,B
Deluxe Dave's Single Value Meal Medium,Dave's Single,Beef,,,,,DDSVMM,DS,B
Deluxe Dave's Single Combo Large,Dave's Single,Beef,,,,,DDSCL,DS,B
Deluxe Dave's Single Value Meal Large,Dave's Single,Beef,,,,,DDSVML,DS,B
Single Baconator,Baconator,Beef,,,,,SB,B,B
Single Baconator Small,Baconator,Beef,,,,,SBS,B,B
Single Baconator Medium,Baconator,Beef,,,,,SBM,B,B
Single Baconator Large,Baconator,Beef,,,,,SBL,B,B
Single Baconator Extra Large,Baconator,Beef,,,,,SBEL,B,B
Single Baconator King Size,Baconator,Beef,,,,,SBKS,B,B
Single Baconator Family Size,Baconator,Beef,,,,,SBFS,B,B
Single Baconator Combo,Baconator,Beef,,,,,SBC,B,B
Single Baconator Value Meal,Baconator,Beef,,,,,SBVM,B,B
Single Baconator Deluxe Meal,Baconator,Beef,,,,,SBDM,B,B
Single Baconator Family Meal,Baconator,Beef,,,,,SBFM,B,B
Grilled Single Baconator,Baconator,Beef,,,,,GSB,B,B
Fried Single Baconator,Baconator,Beef,,,,,FSB,B,B
Baked Single Baconator,Baconator,Beef,,,,,BSB,B,B
